,Timestamp,person,department,role,part,purpose,Please upload the STL file of the part you are printing,MaterialOne,MaterialTwo,AmountOne,AmountTwo,time,Cost,printer,machine
1545,11/5/2018 20:04:15,Student,Mechanical,Class Project,4 different turbines of varying blade lengths and numbers of blades,ME 201 class turbine project,https://drive.google.com/open?id=1aoNbtwtfNnIOxd3JJxH6JmIsN095Rfw1,PLA,None,44.0,0.0,12:37,2.95,UM-8,Ultimaker - Cura
1546,11/5/2018 20:07:54,Student,Biomedical,Class Project,a 3D printed model of a infants face ,to test our BME 200 project,https://drive.google.com/open?id=16RvvBEwT-BZsn70b4a0AekO-cB6Twt1b,PLA,PVA,244.0,11.0,45:44,18.11,UM-7,Ultimaker - Cura
1547,11/6/2018 9:26:55,Student,Biomedical,Class Project,Laryngoscope and Motor Housing,BME400 Design Project ,https://drive.google.com/open?id=1iXmYmyuPVS8LNX2VFVQPXOrSL-XvLdqA,PLA,PVA,82.0,21.0,10:59,8.85,UM-1,Ultimaker - Cura
1548,11/6/2018 9:27:52,Student,Biomedical,Class Project,Rods for gears       ,BME400 Design Project ,https://drive.google.com/open?id=11febITGEbuHBl7N8zDwJS30N-2lZhiM_,PLA,None,4.0,0.0,01:04,0.27,UM-3,Ultimaker - Cura
1549,11/6/2018 9:29:39,Student,Biomedical,Class Project,Gears                ,BME400 Design Project ,https://drive.google.com/open?id=1QHz3XVEIk8UImNOoI0lWkiXj9pTyZKHs,PLA,None,25.0,0.0,03:56,1.68,UM-8,Ultimaker - Cura
1550,11/6/2018 9:53:41,Student,Mechanical,Research,Holder for an ultrasound transducer,To hold an ultrasound transducer,https://drive.google.com/open?id=1Bq7HvRll0okbOld4k8C_ItZJn_Mu1GMw,ABS,ABS,147.0,0.0,20:02,11.32,UM-11,Ultimaker - Cura
1551,11/6/2018 10:10:08,Makerspace Staff,ECE,MakerSpace,testing the form    ,testing the form    ,https://drive.google.com/open?id=1F4VeS7Ekyb-kRsoxQayN3Z15DH30mIug,Durable,None,1.0,0.0,01:10,0.21,FORM-2,Form 2 - Preform
1552,11/6/2018 11:08:18,Student,Biomedical,Class Project,Needle guide for breast cancer localization,BME design project clinical testing,https://drive.google.com/open?id=1YiNUuBikk7QUc_cn9uOLA5Peoi-zrRGD,Grey,None,95.38,0.0,11:39,16.45,FORM-2,Form 2 - Preform
1553,11/6/2018 11:36:53,Student,ECE,Research,coil winding stop in electric machine,coil winding stop in electric machine,https://drive.google.com/open?id=148OIwZ5n2eORFcDqFgTl-Zy46AcbSN-M,Flexible,None,40.92,0.0,06:30,9.41,FORM-1,Form 2 - Preform
1554,11/6/2018 11:54:43,Student,Mechanical,Class Project,Propellers for wind turbine,Group project in ME 201,https://drive.google.com/open?id=1-eGQN1kAvo2zi07hB3NJgG33Ittta267,Nylon,None,24.0,0.0,10:09,2.57,UM-9,Ultimaker - Cura
1555,11/6/2018 12:00:31,Student,ECE,Research,winding form part for coils,winding form part for coils,https://drive.google.com/open?id=1athjjf2hM-fU4SvjQYjn7kNkHkz-ieSh,Onyx,None,37.78,0.0,07:59,10.58,Markforged,Markforged - Eiger (https://www.eiger.io/signin)
1556,11/6/2018 12:54:55,Student,Biomedical,Other,Prototype ice scrapers ,Windshield ice removal,https://drive.google.com/open?id=1QK8Sx66xHRE55p0jDAvO5wqV7fA1zQq5,Tough,None,119.57,0.0,09:32,24.75,FORM-4,Form 2 - Preform
1557,11/6/2018 13:43:00,Student,Biomedical,Personal,Spike Vial Holder    ,Spike Vial Holder    ,https://drive.google.com/open?id=1hEc6rHm7B8GbAJDSZj2c2HUNMFd4BJpp,PLA,None,73.0,0.0,32:14,4.89,UM-4,Ultimaker - Cura
1558,11/6/2018 14:57:26,Makerspace Staff,ECE,MakerSpace,testing the form again ,testing the form again ,https://drive.google.com/open?id=1z5FS8VYFemCvz3aMihCs3p8wIf0ydfqm,PLA,None,10.0,0.0,01:10,0.67,UM-3,Ultimaker - Cura
1559,11/6/2018 15:09:27,Student,Biomedical,Class Project,UTM Fixture Mock Up for BME show and tell.,BME show and tell. BME 400,https://drive.google.com/open?id=13eN6S5TJliKHHQivMWt2PcUXid6UYy4Y,PLA,None,105.0,0.0,13:12,7.04,UM-3,Ultimaker - Cura
1560,11/6/2018 15:14:52,Makerspace Staff,ECE,MakerSpace,testing the form again ,testing the form again,https://drive.google.com/open?id=1diT7bXpehDhltGBdS5zH_Ts_2CyjDXV2,PLA,None,1.0,0.0,01:10,0.07,FORM-2,Form 2 - Preform
1561,11/6/2018 15:28:44,Makerspace Staff,ECE,MakerSpace,testing form once again,testing form once again,https://drive.google.com/open?id=1CJ_aF4dg5FvOZCVRGodIpVy_t-u_Nv_R,Clear,None,1.0,0.0,01:10,0.17,FORM-2,Form 2 - Preform
1562,11/6/2018 15:59:12,Student,Engineering Physics,Class Project,Turbine Blade First Prototype,ME 201 turbine design project,https://drive.google.com/open?id=1kkpeuzeyyVcqIH8Orm7n-gvNqwQjAK1y,PLA,None,6.0,0.0,02:14,0.4,UM-12,Ultimaker - Cura
1563,11/6/2018 20:53:09,Makerspace Staff,Mechanical,Personal,Bracelet charm with attachment loop,Wouldn't you like to know,https://drive.google.com/open?id=1XcC9cowK_tTRzorxZKONsG-xrJGm3AUQ,Flexible,None,4.61,0.0,03:30,1.06,UM-1,Form 2 - Preform
1564,11/7/2018 9:24:53,Student,Biomedical,Class Project,half cylinder accordion piece,BME 200/300 design project,https://drive.google.com/open?id=14Juk0gE5C_GpOP3UsiPweH_kLczw-f5T,TPU,PLA,17.0,16.0,10:52,2.94,UM-12,Ultimaker - Cura
1565,11/7/2018 9:26:26,Student,Biomedical,Class Project,BME400 Design Project,Rods for gears       ,https://drive.google.com/open?id=1mCu-tXueMIXLjfys90KnWXZ6BL8gOoLU,PLA,None,7.0,0.0,00:56,0.47,UM-2,Ultimaker - Cura
1566,11/7/2018 9:32:38,Student,Material Science &  Engineering,Class Project,A helical structure that is designed to withstand a max amount of force while being the lightest it can possibly be,Class lab where we are testing the properties of polymers,https://drive.google.com/open?id=1lsE8NfiTWaYjft9PFhQclJ3ntYj_KHve,Nylon,None,40.0,0.0,12:05,4.28,UM-11,Ultimaker - Cura
1567,11/7/2018 9:49:12,Student,ECE,Personal,"Sensor head print 2, revision 3",testing different optical sensors,https://drive.google.com/open?id=1i_LEMYJcD1l51uSsKEwhGYpyJHMzJ3fG,Black,None,23.37,0.0,05:30,4.03,FORM-5,Form 2 - Preform
1568,11/7/2018 9:54:34,Student,Material Science &  Engineering,Class Project,Structure that maximizes the amount of force it can withstand by its mass,MS&E lab testing properties of polymers,https://drive.google.com/open?id=1h4AkoTegBj4tIEBaemkDjmgODcNxcNHS,Clear,None,27.71,0.0,02:30,4.78,FORM-3,Form 2 - Preform
1569,11/7/2018 9:57:36,Student,Mechanical,Class Project,Propellers for wind turbine,Group project ME 201 ,https://drive.google.com/open?id=1J9LGgZYqKq-pbMPaEoRBRKj_1nNS7qdy,Nylon,None,29.0,0.0,12:07,3.1,UM-9,Ultimaker - Cura
1570,11/7/2018 10:01:57,Student,Biomedical,Class Project,"gauntlet, palm, and thumb joint",hand prosthetic for BME design course,https://drive.google.com/open?id=1HiM9OY_A_wyr3pV4t0FvKdDih3CePuGN,PLA,None,102.0,0.0,28:30,6.83,UM-3,Ultimaker - Cura
1571,11/7/2018 10:15:49,Student,Biomedical,Class Project,Axle for a rainfall simulator,Axle for a rainfall simulator,https://drive.google.com/open?id=1qOgkmm2sCZKrYR5DuikKfD85oEIWXUqk,PLA,None,39.0,0.0,05:35,2.61,UM-8,Ultimaker - Cura
1572,11/7/2018 10:19:09,Student,Biomedical,Class Project,"Fingers, rivets and all small parts",Hand prosthetic for BME design course,https://drive.google.com/open?id=1tHYcAjePWx0wQWEFaYEVZGqz00CZgPQp,PLA,None,40.0,0.0,12:32,2.68,UM-10,Ultimaker - Cura
1573,11/7/2018 11:25:43,Student,Mechanical,Class Project,Blades & Hub for a wind Turbine,"ME201 Project and report

",https://drive.google.com/open?id=1hASmbt8dcJgI74xK4ujkK0MH73o96KAf,White,None,130.0,0.0,23:15,22.42,UM-1,Ultimaker - Cura
1574,11/7/2018 12:40:16,Student,Biomedical,Personal,Delu game patent prototype,Fabrication proof of concept,https://drive.google.com/open?id=1FCJWgeQTgqNRPDjkE49QDgc_ZRr6pC7d,White,None,45.84,0.0,07:15,7.91,FORM-6,Form 2 - Preform
1575,11/7/2018 14:02:24,Student,Biomedical,Class Project,Guide-wire feeder and modified syringe for Central Venous Catheterization,Aid placement of Central Venous Catheterization,https://drive.google.com/open?id=1SR3Ff3zcpqdObknyqsNsSxoK6HJg30Vz,Grey Pro,None,185.41,0.0,15:26,38.38,FORM-2,Form 2 - Preform
1576,11/7/2018 17:10:46,Student,Mechanical,Class Project,It's a microfluiduc device for plant stimuli.,InterEgr 170 class project,https://drive.google.com/open?id=1Rzyg9DOWIEfaiFD4SRAN-42wKoadN7G5,Clear,None,33.55,0.0,04:15,5.79,FORM-3,Form 2 - Preform
1577,11/7/2018 17:37:15,Faculty,vet med,Research,TKR surgery rehearsal,TKR surgery rehearsal,https://drive.google.com/open?id=1WSvuKgvtU9mhuzMOhaPzoMZ7ae95Q3K-,PLA,PVA,112.0,1.0,11:08,7.66,UM-5,Ultimaker - Cura
1578,11/7/2018 17:52:11,Student,Mechanical,Research,Flexure joint for robot,Research on admitance based haptics,https://drive.google.com/open?id=1MPQTvV6-UqjfNfIi_P3Fftj4kGh7rq3K,Onyx,None,13.64,0.0,03:22,3.82,Markforged,Markforged - Eiger (https://www.eiger.io/signin)
1579,11/7/2018 18:24:44,Student,Biomedical,Research,two small cylinders - looks like a screw,an insert for urethelial tissue,https://drive.google.com/open?id=1vlEmNGsUeto8et-Ex2R1rruoP116Zhxr,Flexible,None,0.99,0.0,02:14,0.23,UM-1,Form 2 - Preform
1580,11/7/2018 19:37:13,Student,Biomedical,Class Project,It two halves of a head,"It will be used for testing of a ""headband"" device.",https://drive.google.com/open?id=1VaBfcThjD1u1sk9fvTuJCNj8z8Ts415_,PLA,None,461.0,0.0,33:12,30.89,UM-8,Ultimaker - Cura
1581,11/7/2018 20:52:56,Student,Biomedical,Class Project,It is the front half of a head,"Will be used as the test base for a ""headband"" device",https://drive.google.com/open?id=1-33K83p9hkwn0F1uzgoS1J7HZq2_x0jr,PLA,None,337.0,0.0,25:08,22.58,UM-4,Ultimaker - Cura
1582,11/8/2018 9:14:00,Student,Mechanical,Student Org.,Gear for a stepper motor,3D Clinostat project ,https://drive.google.com/open?id=13OKpX2tp_wl20ysuz0KADqcfHuPwA1YU,PLA,None,24.0,0.0,05:26,1.61,UM-10,Ultimaker - Cura
1583,11/8/2018 9:34:54,Student,Biomedical,Class Project,Petri dish with holed bottom to grow agar and water reservoir with tips to hydrate agar,Long term imaging of microbial communities for research purposes,https://drive.google.com/open?id=1WZ7aAk7kHAjWhYRAPG4YP-w0cfNBP5GH,PLA,None,27.0,0.0,07:14,1.81,UM-9,Ultimaker - Cura
1584,11/8/2018 9:42:31,Student,Mechanical,Class Project,Wind turbine blade prototype with variables of width and pitch.,ME 201 final project,https://drive.google.com/open?id=1cwZsK0eyGlMnbpnymx2XK37V8oWIhaz4,Nylon,None,24.0,0.0,10:14,2.57,UM-11,Ultimaker - Cura
1585,11/8/2018 10:01:35,Student,Biomedical,Class Project,Clamp for testing e-nable project,enable project prosthetic hand part,https://drive.google.com/open?id=10Nu5IRj5V1i_u9hBrQ8O5_H5Wtzbw_oT,PLA,None,9.0,0.0,02:17,0.6,UM-12,Ultimaker - Cura
1586,11/8/2018 12:08:23,Student,Mechanical,Personal,dental loupes magnification light,dental loupes mag light,https://drive.google.com/open?id=1GMe0y4UDVC9LRdfL9vsYH4tzevAsyku2,Black,None,34.65,0.0,06:15,5.98,FORM-5,Form 2 - Preform
1587,11/8/2018 12:50:06,Student,Undeclared,Class Project,Will hold agar cube for seed growth in hydroponic rhizotron system,Will hold agar cube for seed growth in hydroponic rhizotron system,https://drive.google.com/open?id=1Ur6mLCBvXuDYIlXAqCdIXkEmGF8or31J,Grey Pro,None,16.71,0.0,03:15,3.46,FORM-2,Form 2 - Preform
1588,11/8/2018 14:36:38,Student,ECE,Class Project,gearing for a gimbal,motion tracking camera,https://drive.google.com/open?id=1EQ1Sv7BeVAEZ0RRLUGvQpcw5p6EBRnml,PLA,None,53.0,0.0,12:40,3.55,UM-3,Ultimaker - Cura
1589,11/8/2018 14:55:22,Student,ECE,Class Project,Quadcopter structural members.,A quadcopter for ECE 453 (capstone).,https://drive.google.com/open?id=1SG0B-_Q2J8Ri9NQQJxM4-OhcQp9ackfT,PLA,None,33.0,0.0,07:06,2.21,UM-3,Ultimaker - Cura
1590,11/8/2018 15:07:04,Student,ECE,Class Project,Quadcopter plates for ECE 453 (capstone).,Structural members of a quadcopter.,https://drive.google.com/open?id=1iiQHdd85dayIdsfLFMHmhsPl3TKIvXZU,PLA,None,33.0,0.0,07:06,2.21,UM-10,Ultimaker - Cura
1591,11/8/2018 15:50:03,Student,Biomedical,Class Project,A camera holder to be attached to the head of a dental drill ,Used to hold a camera for viewing of hard to reach teeth,https://drive.google.com/open?id=12fQX4c9tUkQzbkSj-u5bfuTjddEXzAYO,Clear,None,1.1,0.0,01:00,0.19,FORM-3,Form 2 - Preform
1592,11/8/2018 17:07:05,Makerspace Staff,MakerSpace,MakerSpace,A corner to hold together acrylic,Safety Glasses Stand,https://drive.google.com/open?id=1kFSWvY5rNQEF8qWip0c8Z4sL7ghawz2O,Tough,None,22.92,0.0,03:32,4.74,FORM-4,Form 2 - Preform
1593,11/8/2018 17:51:28,Student,Mechanical,Research,A plate to hold an IMU and reflective markers,A plate to hold an IMU and reflective markers,https://drive.google.com/open?id=1D0gNS0c9VzpxZLGAZ3VZbp5OuOR2lEhx,PLA,None,64.0,0.0,09:30,4.29,UM-9,Ultimaker - Cura
1594,11/8/2018 18:19:45,Student,Biomedical,Class Project,Turntable with motor attachment,Display case class project,https://drive.google.com/open?id=1F9xao0NvmOzbkgrZEWcj0-mWzu2YAooR,PLA,None,256.0,0.0,17:13,17.15,UM-5,Ultimaker - Cura
1595,11/8/2018 20:06:05,Student,ECE,Class Project,Timing Belt Clamps for holding parts together,"Automated Jumanji Game Board
",https://drive.google.com/open?id=1daVGzDTL1ouPZ5XaFVABuLDFMqsXXCDt,PLA,None,3.0,0.0,00:53,0.2,UM-12,Ultimaker - Cura
1596,11/8/2018 20:30:38,Student,Material Science &  Engineering,Class Project,A spring made of nylon,compression test for class,https://drive.google.com/open?id=1eb9yZMkJjys33JEyWbBaXYeRqRz_3AdT,Nylon,None,11.0,0.0,01:47,1.18,UM-11,Ultimaker - Cura
1597,11/8/2018 20:45:31,Student,Biomedical,Class Project,It is two arms and a plate for our IV placement device,This is for our BME 300 project,https://drive.google.com/open?id=1-t6VCaULOvo3uFmaTBjbga61lWDOKY4W,PLA,None,53.0,0.0,08:36,3.55,UM-7,Ultimaker - Cura
1598,11/9/2018 9:09:29,Student,Material Science &  Engineering,Class Project,Holds weight and tested for strength,Used to test strength of 3d printed material,https://drive.google.com/open?id=11vyASmEL2b6LhX1s2NxiGvQtlmaeNAy_,PLA,None,9.0,0.0,02:38,0.6,UM-7,Ultimaker - Cura
1599,11/9/2018 9:25:03,Student,Biomedical,Class Project,Nasal Implant device,"BME 400 senior capstone
",https://drive.google.com/open?id=1xeXUEELMvHp4ho7-uO8wf86HEdDCytOD,PLA,None,3.0,0.0,00:53,0.2,UM-3,Ultimaker - Cura
1600,11/9/2018 9:27:46,Student,Mechanical,Class Project,9 wind turbine blades,wind turbine project for ME 201,https://drive.google.com/open?id=1J-rAFie3iaNG7LhHQWn_oBAkGNcCKu8X,PLA,None,72.0,0.0,20:04,4.82,UM-2,Ultimaker - Cura
1601,11/9/2018 9:37:51,Student,Mechanical,Class Project,Making a wind turbine,testing variables on wind turbines to find efficiencies,https://drive.google.com/open?id=1LqyYy613Gf6wt9FsJn1uX1PjDual8F_x,PLA,None,26.0,0.0,06:58,1.74,UM-8,Ultimaker - Cura
1602,11/9/2018 9:38:29,Student,Mechanical,Class Project,"PLA Wind Turbine Blades, hopefully colored blue",ME 201 Turbine Project,https://drive.google.com/open?id=14ueU_y0qZpnAkepFDIh_m9o0O6aPJmEp,PLA,None,19.0,0.0,04:13,1.27,UM-9,Ultimaker - Cura
1603,11/9/2018 10:07:50,Student,Mechanical,Class Project,Extension for wind turbine blades,ME201 class                         ,https://drive.google.com/open?id=1kUHddGdkJQl4ay_zvFCLgnMLlNHSCA1G,Nylon,None,3.0,0.0,00:36,0.32,UM-11,Ultimaker - Cura
1604,11/9/2018 10:15:10,Student,Mechanical,Class Project,6 Turbine Blades for a miniature wind turbine project,ME 201 final project,https://drive.google.com/open?id=19Xzut-Y1lVowCQoE1neMS2REL3Vj-wGV,PLA,None,56.0,0.0,05:32,3.75,UM-1,Ultimaker - Cura
1605,11/9/2018 10:33:06,Student,Mechanical,Class Project,These are wings for a wind turbine ,"ME 201, Group Project ",https://drive.google.com/open?id=18L1huFFLWvnlEe7OQd_xzW8hgNEaC6UR,White,None,53.03,0.0,06:45,9.15,FORM-6,Form 2 - Preform
1606,11/9/2018 10:38:16,Student,Mechanical,Class Project,It is the first draft of a turbine based windmill design for the ME 201 final, ME 201 final project,https://drive.google.com/open?id=1A-clpfbw4Vr1-0sOtr0oL-IZzFGBnbWC,PLA,None,16.0,0.0,04:31,1.07,UM-3,Ultimaker - Cura
1607,11/9/2018 11:58:46,Student,Engineering Physics,Class Project,The center part for a turbine,To hold the blades of our turbine,https://drive.google.com/open?id=1H1mdXCl36Ukmc-lB0LxHcMFKBAQe-ohB,Nylon,None,6.0,0.0,03:41,0.64,UM-11,Ultimaker - Cura
1608,11/9/2018 12:08:40,Student,Biomedical,Class Project,cradle to hold a motor to the underside of a board,Interegr170 class project,https://drive.google.com/open?id=1dhDPIiFDlm5-ZPFG_j3iYJYZdoRqRx-c,PLA,None,71.0,0.0,04:02,4.76,UM-12,Ultimaker - Cura
1609,11/9/2018 12:34:19,Student,ECE,Class Project,class project for ece453 hand part,class project for ece453,https://drive.google.com/open?id=1xJPBk8GYtqU-_ttd7Gtoe8WHSJqJgoYD,PLA,None,102.0,0.0,10:43,6.83,UM-7,Ultimaker - Cura
1610,11/9/2018 13:43:42,Student,Engineering-Undecided,Class Project,Small hydro power propeller,InterEgr 170 Project,https://drive.google.com/open?id=1nstQRK4JVXpoB3h-gffzBqZtDN6h5Q90,Tough,None,11.77,0.0,03:30,2.44,FORM-4,Form 2 - Preform
1611,11/9/2018 15:33:43,Student,Mechanical,Class Project,A wind turbine with detachable blades. ,An engineering class project. ,https://drive.google.com/open?id=1jVqQB75kJNJL8ti7-o0yWt7UJrX-9cZR,PLA,None,23.0,0.0,08:40,1.54,UM-3,Ultimaker - Cura
1612,11/9/2018 15:40:07,Student,Mechanical,Class Project,I am printing a wind turbine with detachable blades.,An engineering class project.,https://drive.google.com/open?id=1MvmdsmIpTg1xEZL-HOThho3oBKGy8WyD,PLA,None,23.0,0.0,08:40,1.54,UM-3,Ultimaker - Cura
1613,11/9/2018 15:44:02,Student,Mechanical,Class Project,Blades for wind turbine,Class project ME 201,https://drive.google.com/open?id=1as8NLH9wxG8StfjU0_3k0xbIYl5lvNJ1,PLA,PVA,25.0,45.0,16:28,8.88,UM-1,Ultimaker - Cura
1614,11/9/2018 16:40:32,Student,Mechanical,Personal,Festive Menorah for the holidays,Decorate my apartment and to hold candles,https://drive.google.com/open?id=1Nde7kcrgVBAB6Vy1S65GgOREkM58mBNk,ABS,None,58.0,0.0,16:11,4.47,UM-11,Ultimaker - Cura
1615,11/9/2018 19:04:51,Student,ECE,Class Project,ece453 hand printed part,ece453 hand printed part,https://drive.google.com/open?id=1_qhW_ih8TVgCMIyPxXOvDiOJuBRWZux8,PLA,None,87.0,0.0,08:54,5.83,UM-10,Ultimaker - Cura
1616,11/10/2018 12:28:54,Student,Biomedical,Class Project,A canine carpal joint ,BME 200 Project for vet students to practice arthrocentesis,https://drive.google.com/open?id=1znOamsg_XvIo71Va1B6l2xx2c6pZ6qLG,PLA,None,95.0,0.0,22:21,6.37,UM-3,Ultimaker - Cura
1617,11/10/2018 12:42:14,Student,Material Science &  Engineering,Class Project,Triangle for strength testing,Strength testing for MSE class,https://drive.google.com/open?id=10CWm1tmW56znnOMDplBHuVYSUS7SPQKB,ABS,None,7.0,0.0,02:34,0.54,UM-11,Ultimaker - Cura
1618,11/10/2018 13:05:59,Student,Mechanical,Class Project,Blades for a wind turbine,ME 201 Class Project,https://drive.google.com/open?id=1c4wzaW-8g8DnZz1HQFVQHfCKZHYPEw6Z,PLA,PVA,20.0,33.0,12:32,6.62,UM-1,Ultimaker - Cura
1619,11/10/2018 13:18:03,Student,Material Science &  Engineering,Class Project,Bowl shaped object for stress testing,stress testing for MSE class,https://drive.google.com/open?id=1FNWmup05IgpealTHmPVXsPCdxPC0knAK,Nylon,None,20.0,0.0,06:57,2.14,UM-11,Ultimaker - Cura
1620,11/10/2018 13:27:18,Student,Material Science &  Engineering,Class Project,"Multiple parts, triangle, bowl thingy, and cyclinders",MSE strength testing,https://drive.google.com/open?id=1avBrqa17K82h0Tcl1SPzfPsAgln2-UhP,Nylon,ABS,24.0,4.0,09:48,2.88,UM-11,Ultimaker - Cura
1621,11/10/2018 13:31:02,Student,Material Science &  Engineering,Class Project,"cylinders, bowl, and a triangle",MSE class strength testing,https://drive.google.com/open?id=1xJ7nkMol5VamZTinrHcX7t-gsXZjSCUk,Nylon,ABS,24.0,4.0,09:48,2.88,UM-11,Ultimaker - Cura
1622,11/10/2018 13:47:58,Student,Material Science &  Engineering,Personal,Chess set white pieces,a chess set . . . for chess,https://drive.google.com/open?id=1KTKHTy4M-RP4sEKag8198qXkvaLoIn0C,White,None,40.45,0.0,03:45,6.98,FORM-6,Form 2 - Preform
1623,11/10/2018 13:49:52,Student,Mechanical,Class Project,Parts for a wind turbine,Class project for M E 201,https://drive.google.com/open?id=1eXxme5Cj2Qcks0iPzOA-1gtYMfxhUYN4,PLA,None,22.0,0.0,07:08,1.47,UM-12,Ultimaker - Cura
1624,11/10/2018 13:51:53,Student,Material Science &  Engineering,Personal,Chess set black pieces,playing chess . . . . . . ,https://drive.google.com/open?id=1CLLPVw_WA0BWsfbn3-Q4tNT0SenAR8PL,Black,None,41.45,0.0,04:00,7.15,FORM-5,Form 2 - Preform
1625,11/10/2018 14:23:41,Student,Biomedical,Class Project,laparoscopic surgical tips,Class project for surgeon,https://drive.google.com/open?id=16UD1tKYt_Wb4jUvIeq8JHpxZfM9q-quZ,Grey Pro,None,12.5,0.0,02:49,2.59,FORM-2,Form 2 - Preform
1626,11/10/2018 14:41:54,Student,Material Science &  Engineering,Class Project,A part that maximizes the amount of force it can withstand per its mass,MS&E class project dealing with the properties of polymers,https://drive.google.com/open?id=11EUPwd0lEc5-qMgDDG7lfa49OOgHSr8D,PLA,PVA,9.0,11.0,07:35,2.36,UM-2,Ultimaker - Cura
1627,11/11/2018 12:17:53,Student,Mechanical,Class Project,Wind Turbine for ME 201,ME 201 Turbine Project,https://drive.google.com/open?id=1eQmZ2K3iDmjhshJSGL9X2JMlk3TSni7v,PLA,PVA,20.0,27.0,11:19,5.66,UM-2,Ultimaker - Cura
1628,11/11/2018 12:20:50,Student,Material Science &  Engineering,Class Project,We designed a small rectangular prism with a few cutouts in it.,We are testing the strength of this design for a class project,https://drive.google.com/open?id=1r0FmX3vQltaMvvNt08WCOi9AJqoDQF3L,PLA,None,11.0,0.0,04:09,0.74,UM-3,Ultimaker - Cura
1629,11/11/2018 12:21:30,Student,Mechanical,Class Project,blades for a turbine project,blades for a turbine project for ME 201,https://drive.google.com/open?id=1J6Hdaw-53Dqy_GQKh93-5aAZNp-6mGZj,PLA,None,118.0,0.0,29:06,7.91,UM-8,Ultimaker - Cura
1630,11/11/2018 12:27:14,Student,Mechanical,Class Project,Wind turbine for ME 201,ME 201 class project,https://drive.google.com/open?id=1p1vPzHOII5ep0B4EYuSJsEo1_1GvBGN_,PLA,PVA,20.0,27.0,11:19,5.66,UM-2,Ultimaker - Cura
1631,11/11/2018 12:27:46,Student,Mechanical,Class Project,hubs and blades for ME 201 project,hubs and blades for a class project,https://drive.google.com/open?id=1aW9nQL6NqdnqS1mjslH4zoo4nclHVk98,PLA,None,136.0,0.0,33:14,9.11,UM-7,Ultimaker - Cura
1632,11/11/2018 12:31:24,Student,Mechanical,Class Project,Me 201 Wind turbine class project,ME 201 Class Project,https://drive.google.com/open?id=1cbTzs9S18FbHjOelHtG1G2MBC0vwh8q0,PLA,PVA,20.0,16.0,08:42,3.9,UM-5,Ultimaker - Cura
1633,11/11/2018 12:40:29,Student,Chemical & Biological,Class Project,3D modeling strength testing,MSE 260 Class project on polymers,https://drive.google.com/open?id=1iQ9e_p_1FqUSNGop9NLYhTceeo7fPKFC,PLA,None,11.0,0.0,04:37,0.74,UM-12,Ultimaker - Cura
1634,11/11/2018 12:52:07,Student,Material Science &  Engineering,Class Project,Structure that maximizes the amount of force it can withstand per its mass,MS&E 260 lab dealing with the properties of polymers,https://drive.google.com/open?id=1OH6V3bapiW6BVx382VgNQDkhdEZMTRhW,Nylon,PLA,9.0,16.0,06:47,2.04,UM-11,Ultimaker - Cura
1635,11/11/2018 12:52:50,Student,Material Science &  Engineering,Class Project,Structure to be tested with a hydraulic press,Test the strength of the material with a hydraulic press,https://drive.google.com/open?id=1kadBJT2W67evjpfb0A8Pdfqaf15intON,PLA,PVA,10.0,15.0,10:07,3.07,UM-1,Ultimaker - Cura
1636,11/11/2018 14:45:47,Makerspace Staff,Mechanical,Research,Partial Shell with Pegs,"Aides 
Aides Vet Neurosurgery",https://drive.google.com/open?id=1wyG3acNgQ7Wbfg77Bx23LFtMmxsEZFOA,Clear,None,48.85,0.0,05:15,8.43,FORM-3,Form 2 - Preform
1637,11/11/2018 15:12:47,Student,Engineering Physics,Research,Component for Henak lab - tensile testing,Punching cross section out of cartilage,https://drive.google.com/open?id=1aVw3yJLm5sJ4YWNjAiYsS6uN6OuUeN-8,Tough,None,20.41,0.0,06:15,4.22,FORM-4,Form 2 - Preform
1638,11/11/2018 15:48:18,Student,Material Science &  Engineering,Class Project,three cylinders of different designs that will get crushed in a hydraulic press,tensile testing and to see what structure is the strongest,https://drive.google.com/open?id=1BxyHFcon_EIgFwoHtJTRH_VW9CuZyoYx,ABS,None,44.0,0.0,17:08,3.39,UM-4,Ultimaker - Cura
1639,11/11/2018 16:16:35,Student,Mechanical,Student Org.,Battery thermal enclosure,Testing PCM material,https://drive.google.com/open?id=1EMu4Uac3cck2KReO76mXrv67CQvNOFsC,Onyx,None,140.0,0.0,36:00,39.2,Markforged,Markforged - Eiger (https://www.eiger.io/signin)
1640,11/11/2018 16:42:01,Student,Material Science &  Engineering,Class Project,A cylinder that is used to test how much compression it can withstand before breaking,Class project/ challenge,https://drive.google.com/open?id=1CoHAuMRyUQgz7bcZvrvKYfqmKGgFdv7t,PLA,None,20.0,0.0,06:16,1.34,UM-3,Ultimaker - Cura
1641,11/12/2018 9:23:24,Student,Biomedical,Class Project,a machine vision shroud assembly and a mouse,imaging tumors and simulating a mouse like surface,https://drive.google.com/open?id=1rARFBDzBRDkc5kMNmP4gMVcMLuVluOHB,PLA,None,111.0,0.0,29:53,7.44,UM-3,Ultimaker - Cura
1642,11/12/2018 9:51:25,Student,Material Science &  Engineering,Class Project,cylinder with scaffolding in two layers,"MS&E 260, testing what type of structure is able to withstand the most pressure",https://drive.google.com/open?id=1lePl2AO3M4wBefkTU8WpF35LPl0cPmBT,PLA,None,18.0,0.0,06:16,1.21,UM-1,Ultimaker - Cura
